race_date,venue_code,race_number,boat_number,racer_number,racer_name,racer_class_number,racer_branch_number,racer_birthplace_number,racer_age,racer_weight,course_number,start_timing,entry_number,place_number,decision_hand,flying_count,late_count,average_start_timing,national_top_1_percent,national_top_2_percent,national_top_3_percent,local_top_1_percent,local_top_2_percent,local_top_3_percent,assigned_motor_number,assigned_motor_top_2_percent,assigned_motor_top_3_percent,assigned_boat_number,assigned_boat_top_2_percent,assigned_boat_top_3_percent
20251230,13,4,2,4000,松本 博昭,2,34,34,48,55.7,,,,,,0,0,0.17,5.82,39.23,58.46,6.11,35.14,64.86,36,35.07,50.0,47,29.46,55.04
20251230,13,4,3,5118,野田 なづき,3,41,41,25,45.0,,,,,,0,0,0.2,5.5,34.65,58.42,4.69,25.0,37.5,41,38.52,51.85,56,35.82,52.24
20251230,13,4,4,5358,増本 杏珠,3,40,40,20,49.2,,,,,,0,0,0.2,3.47,9.33,24.0,3.11,0.0,11.11,32,32.84,51.49,72,32.03,43.75
20251230,13,4,5,4693,松下 誉士,3,40,40,41,52.4,,,,,,0,0,0.19,4.41,22.22,40.0,4.78,33.33,44.44,29,33.33,54.35,21,42.54,55.97
20251230,13,4,6,5221,竹間 隆晟,1,27,27,25,52.7,,,,,,0,0,0.16,6.39,45.9,62.3,5.62,38.24,50.0,25,37.04,56.3,74,33.08,49.23
20251230,13,5,1,5071,野見山 拓己,3,40,40,31,52.4,,,,,,0,0,0.16,5.08,29.67,49.45,5.88,35.29,58.82,58,34.29,54.29,39,22.73,37.88
20251230,13,5,2,4411,沢田 昭宏,2,27,27,39,52.9,,,,,,0,0,0.17,5.3,33.33,51.52,4.25,25.0,50.0,31,26.32,36.84,46,31.78,50.39
20251230,13,5,3,5182,宮崎 安奈,3,11,11,27,47.0,,,,,,0,0,0.17,5.34,36.78,49.43,3.0,13.33,20.0,45,33.82,47.06,17,34.13,51.59
20251230,13,5,4,4234,野相 弘司,3,40,40,42,56.2,,,,,,0,0,0.16,4.75,27.71,44.58,5.7,60.0,60.0,11,30.08,48.87,31,29.6,48.8
20251230,13,5,5,4904,松本 一毅,3,27,27,31,52.0,,,,,,0,0,0.18,5.55,34.31,56.86,5.0,33.33,47.22,15,19.23,34.62,11,36.22,51.97
20251230,13,5,6,3873,別府 昌樹,2,34,34,49,52.8,,,,,,2,0,0.16,5.61,41.38,56.9,5.9,41.38,62.07,47,23.36,36.5,12,37.88,53.03
20251230,13,6,1,4743,木村 仁紀,1,25,13,33,52.9,,,,,,0,0,0.14,6.95,53.97,74.6,6.46,46.15,57.69,30,29.41,49.26,51,25.38,46.15
20251230,13,6,2,3467,森 弘行,3,13,13,57,52.3,,,,,,0,0,0.17,3.55,13.51,27.03,3.87,6.67,33.33,48,34.07,50.37,58,29.51,49.18
20251230,13,6,3,4393,田中 孝明,3,40,40,39,58.8,,,,,,0,0,0.2,4.41,17.71,35.42,4.67,27.78,50.0,14,39.26,50.37,68,47.62,65.87
20251230,13,6,4,4174,赤坂 俊輔,1,42,42,43,52.0,,,,,,0,0,0.15,6.42,43.51,66.41,6.95,57.89,73.68,3,31.85,46.67,45,42.4,56.8
20251230,13,6,5,3631,田添 康介,3,42,42,56,54.0,,,,,,0,0,0.18,3.05,10.0,25.0,4.43,23.81,33.33,4,45.65,65.22,36,31.75,49.21
20251230,13,6,6,5271,杉山 太陽,3,40,40,24,51.5,,,,,,1,0,0.17,4.01,20.51,34.62,4.06,25.0,43.75,61,42.03,56.52,44,39.69,57.25
20251230,13,7,1,3535,渡 修平,3,28,28,53,52.0,,,,,,0,0,0.21,4.01,18.07,31.33,4.84,25.33,46.67,49,35.51,56.52,25,30.23,46.51
20251230,13,7,2,3662,大庭 元明,2,40,40,56,55.3,,,,,,0,0,0.16,5.6,43.75,58.59,6.0,42.86,50.0,33,42.45,58.99,14,34.59,51.13
20251230,13,7,3,4245,高橋 直哉,3,13,5,44,52.5,,,,,,0,0,0.18,4.8,28.57,41.84,4.55,18.18,36.36,10,29.32,41.35,42,36.36,51.52
20251230,13,7,4,4484,稲生 夏季,3,13,13,35,49.2,,,,,,0,0,0.2,5.13,29.35,48.91,3.33,0.0,0.0,13,31.34,49.25,71,34.92,51.59
20251230,13,7,5,5027,重冨 勇哉,3,35,35,29,56.0,,,,,,0,0,0.16,4.73,25.51,43.88,5.1,20.0,50.0,21,28.79,40.91,65,17.42,37.88
20251230,13,7,6,5389,恵良 琴美,4,40,40,18,43.5,,,,,,1,0,0.19,1.51,3.09,3.09,1.0,0.0,0.0,40,38.69,56.2,64,28.79,45.45
20251230,13,8,1,4004,山本 浩輔,3,42,42,47,52.0,,,,,,0,0,0.16,4.68,24.18,43.96,4.71,32.14,42.86,46,26.62,43.88,55,27.91,46.51
20251230,13,8,2,4947,間庭 菜摘,3,40,40,33,47.9,,,,,,0,0,0.19,4.79,18.81,45.54,5.65,35.0,65.0,52,36.5,56.93,70,38.52,57.78
20251230,13,8,3,4246,喜多 那由夏,3,22,22,43,47.1,,,,,,0,0,0.18,4.01,23.53,36.47,5.36,38.46,51.28,50,40.43,60.28,75,35.43,59.84
20251230,13,8,4,3812,山崎 聖司,3,13,12,49,52.0,,,,,,0,0,0.17,4.61,28.44,44.95,0.0,0.0,0.0,18,28.06,49.64,43,40.0,56.92
20251230,13,8,5,4000,松本 博昭,2,34,34,48,55.7,,,,,,0,0,0.17,5.82,39.23,58.46,6.11,35.14,64.86,36,35.07,50.0,47,29.46,55.04
20251230,13,8,6,4555,富永 大一,3,40,40,36,53.6,,,,,,0,0,0.19,5.61,36.36,53.03,4.68,23.68,42.11,56,19.35,37.9,57,28.68,44.19
20251230,13,9,1,3918,深井 利寿,2,25,25,51,51.5,,,,,,0,0,0.16,6.05,42.37,61.86,5.5,33.33,47.22,17,25.9,39.57,19,27.34,41.41
20251230,13,9,2,4904,松本 一毅,3,27,27,31,52.0,,,,,,0,0,0.18,5.55,34.31,56.86,5.0,33.33,47.22,15,19.23,34.62,11,36.22,51.97
20251230,13,9,3,4632,長尾 京志郎,3,40,40,36,52.0,,,,,,0,0,0.2,4.55,23.29,42.47,2.63,0.0,12.5,34,28.57,46.62,13,33.6,44.0
20251230,13,9,4,4896,花本 剛,3,35,35,34,58.2,,,,,,0,0,0.19,4.03,20.83,33.33,0.0,0.0,0.0,19,44.68,62.41,54,34.85,51.52
20251230,13,9,5,3882,新田 智彰,3,27,27,52,55.0,,,,,,0,0,0.17,4.72,22.68,44.33,5.06,29.41,52.94,8,47.45,66.42,33,36.07,54.1
20251230,13,9,6,5071,野見山 拓己,3,40,40,31,52.4,,,,,,0,0,0.16,5.08,29.67,49.45,5.88,35.29,58.82,58,34.29,54.29,39,22.73,37.88
20251230,13,10,1,4404,岸蔭 亮,3,28,28,40,52.0,,,,,,0,0,0.2,3.51,17.65,31.37,3.78,18.46,33.85,44,30.0,49.29,60,33.87,50.81
20251230,13,10,2,4422,永井 亮次,3,27,27,37,52.4,,,,,,0,0,0.19,4.79,31.87,47.25,4.08,15.79,42.11,23,34.09,51.52,35,33.33,51.16
20251230,13,10,3,4743,木村 仁紀,1,25,13,33,52.9,,,,,,0,0,0.14,6.95,53.97,74.6,6.46,46.15,57.69,30,29.41,49.26,51,25.38,46.15
20251230,13,10,4,5118,野田 なづき,3,41,41,25,45.0,,,,,,0,0,0.2,5.5,34.65,58.42,4.69,25.0,37.5,41,38.52,51.85,56,35.82,52.24
20251230,13,10,5,5182,宮崎 安奈,3,11,11,27,47.0,,,,,,0,0,0.17,5.34,36.78,49.43,3.0,13.33,20.0,45,33.82,47.06,17,34.13,51.59
20251230,13,10,6,5008,羽野 諒,3,40,40,28,53.1,,,,,,0,0,0.14,4.73,26.74,45.35,3.38,12.5,25.0,20,23.44,38.28,59,32.28,44.09
20251230,13,11,1,5221,竹間 隆晟,1,27,27,25,52.7,,,,,,0,0,0.16,6.39,45.9,62.3,5.62,38.24,50.0,25,37.04,56.3,74,33.08,49.23
20251230,13,11,2,4174,赤坂 俊輔,1,42,42,43,52.0,,,,,,0,0,0.15,6.42,43.51,66.41,6.95,57.89,73.68,3,31.85,46.67,45,42.4,56.8
20251230,13,11,3,3581,加木 郁,3,35,35,52,52.1,,,,,,0,0,0.2,4.45,23.81,39.29,4.67,12.12,36.36,6,46.72,59.85,23,32.58,45.45
20251230,13,11,4,4411,沢田 昭宏,2,27,27,39,52.9,,,,,,0,0,0.17,5.3,33.33,51.52,4.25,25.0,50.0,31,26.32,36.84,46,31.78,50.39
20251230,13,11,5,3535,渡 修平,3,28,28,53,52.0,,,,,,0,0,0.21,4.01,18.07,31.33,4.84,25.33,46.67,49,35.51,56.52,25,30.23,46.51
20251230,13,11,6,4639,雑賀 勇貴,3,27,27,35,53.7,,,,,,0,0,0.18,4.49,26.88,36.56,4.46,26.0,38.0,7,30.43,44.2,18,41.54,56.15
20251230,13,12,1,4290,稲田 浩二,1,28,28,41,52.0,,,,,,0,0,0.13,6.19,37.23,52.13,7.47,56.45,74.19,24,22.79,47.06,27,37.69,48.46
20251230,13,12,2,4771,下寺 秀和,1,34,34,32,53.9,,,,,,0,0,0.15,6.37,43.93,62.62,7.0,61.11,72.22,12,35.29,61.03,66,24.41,40.16
20251230,13,12,3,4057,松井 賢治,2,28,28,46,52.0,,,,,,0,0,0.16,5.91,42.74,58.97,5.84,41.01,61.87,59,26.4,47.2,26,33.88,46.28
20251230,13,12,4,4560,庄司 樹良々,1,13,13,34,52.0,,,,,,0,0,0.14,5.5,34.04,55.32,4.73,20.0,46.67,55,28.68,44.12,37,43.55,60.48
20251230,13,12,5,4099,吉永 則雄,1,27,27,47,52.0,,,,,,0,0,0.16,6.74,53.76,70.97,5.84,34.21,57.89,26,37.59,49.62,24,38.17,57.25
20251230,13,12,6,3680,森林 太,3,42,42,52,53.5,,,,,,0,0,0.21,3.99,16.47,32.94,4.32,21.43,35.71,38,33.33,49.28,67,49.61,63.57
20251230,16,1,1,4562,阪本 勇介,3,33,33,38,53.1,1,0.04,,2,,0,0,0.2,3.86,12.61,29.73,4.61,24.09,42.34,14,18.18,36.36,17,50.0,60.0
20251230,16,1,2,5170,佐藤 太亮,3,33,33,25,51.5,2,0.09,,6,,0,0,0.16,4.16,22.22,37.78,5.19,35.29,50.98,22,44.44,88.89,23,28.57,42.86
20251230,16,1,3,4635,峰重 力也,3,33,33,35,52.3,3,0.03,,1,,0,0,0.15,4.59,29.07,41.86,4.75,27.78,44.44,36,42.86,100.0,14,42.86,42.86
20251230,16,1,4,5109,川崎 智稔,3,33,33,26,51.0,4,0.03,,4,,0,0,0.14,4.5,22.77,44.55,4.87,22.64,52.83,52,42.86,57.14,46,42.86,100.0
20251230,16,1,5,4054,福嶋 智之,3,33,33,47,53.2,5,0.08,,5,,0,0,0.17,4.36,24.49,37.76,4.36,22.61,37.39,28,50.0,62.5,60,16.67,16.67
20251230,16,1,6,4323,山田 佑樹,3,33,33,39,58.3,6,0.12,,3,,0,0,0.16,4.52,24.44,44.44,5.74,43.14,56.86,44,71.43,100.0,61,57.14,57.14
20251230,16,2,1,4853,前原 哉,3,33,33,30,45.5,1,0.14,,1,,0,0,0.21,3.97,15.63,31.25,4.07,21.74,30.43,70,42.86,57.14,11,0.0,12.5
20251230,16,2,2,3935,岩津 徹郎,3,33,33,48,54.3,2,0.14,,2,,0,0,0.17,4.37,18.89,36.67,5.18,32.18,48.28,55,28.57,57.14,35,50.0,50.0
20251230,16,2,3,5181,森 智哉,3,33,33,27,52.2,3,0.16,,6,,0,0,0.15,4.62,25.0,41.67,5.11,32.71,48.6,48,23.08,53.85,26,42.86,100.0
20251230,16,2,4,5317,長尾 萌加,3,33,33,24,45.0,4,0.14,,4,,0,0,0.21,4.95,24.55,52.73,3.04,10.98,21.95,64,50.0,50.0,16,85.71,85.71
20251230,16,2,5,4172,森定 晃史,1,33,33,43,52.0,5,0.11,,3,,0,0,0.15,5.81,40.74,57.41,6.41,44.85,70.1,67,16.67,50.0,62,42.86,57.14
20251230,16,2,6,3685,荒井 輝年,3,33,33,51,55.9,6,0.1,,5,,0,0,0.17,5.29,34.31,54.9,5.5,38.71,52.42,62,28.57,71.43,30,23.08,53.85
20251230,16,3,1,4533,峰重 侑治,2,33,33,37,50.5,1,0.08,,1,,0,0,0.16,4.57,26.15,33.85,4.95,33.7,46.74,63,28.57,28.57,58,28.57,42.86
20251230,16,3,2,4277,金田 大輔,3,33,33,42,51.0,2,0.11,,3,,0,0,0.17,4.67,29.79,41.49,4.67,31.33,39.76,59,12.5,87.5,33,42.86,42.86
20251230,16,3,3,4762,藤原 啓史朗,1,33,33,35,51.0,3,0.11,,2,,0,0,0.13,7.14,52.73,68.18,7.27,54.82,71.69,27,71.43,85.71,38,71.43,100.0
20251230,16,3,4,3933,山地 正樹,3,33,33,49,55.2,4,0.15,,6,,0,0,0.17,5.34,35.09,50.0,5.82,42.86,61.14,31,37.5,37.5,39,50.0,75.0
20251230,16,3,5,5111,三村 岳人,2,33,33,26,52.0,5,0.14,,4,,0,0,0.16,4.23,28.0,37.33,5.63,34.48,58.62,50,85.71,85.71,28,42.86,71.43
20251230,16,3,6,4563,齋藤 真之,3,33,33,38,52.8,6,0.12,,5,,0,0,0.19,3.82,16.48,29.67,4.26,21.57,32.35,38,16.67,25.0,44,57.14,57.14
20251230,16,4,1,4964,土屋 南,4,33,33,28,46.0,,,,,,0,0,,6.85,46.15,73.08,6.12,40.82,59.18,51,50.0,75.0,57,16.67,16.67
20251230,16,4,2,3746,岡瀬 正人,2,33,33,50,52.0,,,,,,0,0,0.17,5.43,32.33,53.38,6.07,43.22,61.81,42,42.86,42.86,56,28.57,42.86
20251230,16,4,3,3436,柏野 幸二,3,33,33,56,51.0,,,,,,0,0,0.13,5.65,38.64,52.27,5.13,34.41,46.24,17,27.27,27.27,74,16.67,16.67
20251230,16,4,4,5058,前原 大道,1,33,33,29,52.0,,,,,,1,0,0.15,7.26,55.17,75.86,6.11,45.33,60.67,60,57.14,71.43,45,50.0,75.0
20251230,16,4,5,4089,妹尾 忠幸,2,33,33,45,54.3,,,,,,0,0,0.16,6.27,41.67,68.75,6.31,40.74,69.75,39,50.0,62.5,75,20.0,60.0
20251230,16,4,6,3357,福島 陽子,3,33,33,57,47.8,,,,,,0,0,0.2,3.39,13.16,25.0,4.51,26.09,40.87,11,23.08,38.46,47,57.14,71.43
20251230,16,5,1,4069,山本 修一,1,33,33,45,53.2,,,,,,0,0,0.17,6.27,48.42,66.32,6.21,40.63,63.13,35,50.0,66.67,66,42.86,71.43
20251230,16,5,2,5356,長谷川 暖,3,33,31,20,51.5,,,,,,0,0,0.18,5.06,32.04,52.43,3.0,0.0,25.0,21,15.38,23.08,72,16.67,50.0
20251230,16,5,3,4713,白神 優,1,33,33,35,53.1,,,,,,0,0,0.15,6.89,50.0,71.83,6.75,47.2,65.22,25,16.67,16.67,73,12.5,87.5
20251230,16,5,4,4974,安井 瑞紀,3,33,33,32,47.0,,,,,,1,0,0.16,6.21,42.86,67.03,5.02,30.63,49.55,34,30.0,40.0,67,14.29,57.14
20251230,16,5,5,4580,長谷川 雅和,2,33,33,36,52.0,,,,,,0,0,0.16,5.53,40.16,51.97,5.92,44.12,58.09,61,0.0,16.67,15,37.5,37.5
20251230,16,5,6,5374,木山 大聖,4,33,33,22,51.5,,,,,,0,0,0.18,2.81,7.14,17.14,2.64,6.06,12.12,40,15.38,46.15,70,57.14,71.43
20251230,16,6,1,4410,井上 大輔,3,33,33,39,52.0,,,,,,0,0,0.18,5.29,33.33,50.0,5.19,33.33,45.83,54,16.67,16.67,19,50.0,66.67
20251230,16,6,2,5189,藤原 早菜,3,33,33,25,45.0,,,,,,0,0,0.21,6.3,39.13,68.12,4.72,24.3,46.73,68,50.0,50.0,68,50.0,50.0
20251230,16,6,3,3822,平尾 崇典,1,33,33,53,49.5,,,,,,0,0,0.17,6.9,55.56,70.37,6.68,48.03,70.08,57,28.57,42.86,65,0.0,0.0
20251230,16,6,4,4214,林 祐介,2,33,33,41,56.0,,,,,,0,0,0.16,5.43,36.78,55.17,5.67,35.42,59.72,41,25.0,50.0,37,37.5,50.0
20251230,16,6,5,4635,峰重 力也,3,33,33,35,52.3,,,,,,0,0,0.15,4.59,29.07,41.86,4.75,27.78,44.44,36,42.86,100.0,14,42.86,42.86
20251230,16,6,6,3300,川崎 智幸,2,33,33,58,54.5,,,,,,0,0,0.14,6.23,48.6,57.94,5.85,42.95,57.69,26,42.86,42.86,43,25.0,50.0
20251230,16,7,1,5165,小林 愛実,3,33,33,25,47.2,,,,,,0,0,0.19,5.28,26.51,54.22,3.81,17.48,27.18,13,16.67,25.0,31,40.0,60.0
20251230,16,7,2,4054,福嶋 智之,3,33,33,47,53.2,,,,,,0,0,0.17,4.36,24.49,37.76,4.36,22.61,37.39,28,50.0,62.5,60,16.67,16.67
20251230,16,7,3,4166,吉田 拡郎,1,33,33,43,53.0,,,,,,0,0,0.14,7.33,45.9,63.11,7.22,58.91,77.52,24,57.14,71.43,24,71.43,85.71
20251230,16,7,4,3935,岩津 徹郎,3,33,33,48,54.3,,,,,,0,0,0.17,4.37,18.89,36.67,5.18,32.18,48.28,55,28.57,57.14,35,50.0,50.0
20251230,16,7,5,3874,山本 寛久,1,33,33,49,52.0,,,,,,1,0,0.15,6.36,48.78,65.85,6.34,42.14,65.0,46,57.14,57.14,59,62.5,62.5
20251230,16,7,6,4202,浮田 圭浩,3,33,33,43,53.9,,,,,,0,0,0.18,4.43,21.31,40.16,4.39,23.68,42.11,65,42.86,71.43,41,9.09,9.09
20251230,16,8,1,3933,山地 正樹,3,33,33,49,55.2,,,,,,0,0,0.17,5.34,35.09,50.0,5.82,42.86,61.14,31,37.5,37.5,39,50.0,75.0
20251230,16,8,2,4537,渡邉 和将,1,33,33,35,51.0,,,,,,0,0,0.12,6.75,44.09,63.78,6.54,45.52,64.93,56,50.0,50.0,64,50.0,62.5
20251230,16,8,3,5170,佐藤 太亮,3,33,33,25,51.5,,,,,,0,0,0.16,4.16,22.22,37.78,5.19,35.29,50.98,22,44.44,88.89,23,28.57,42.86
20251230,16,8,4,3746,岡瀬 正人,2,33,33,50,52.0,,,,,,0,0,0.17,5.43,32.33,53.38,6.07,43.22,61.81,42,42.86,42.86,56,28.57,42.86
20251230,16,8,5,3982,福田 理,3,33,33,48,54.7,,,,,,0,0,0.17,4.45,25.26,40.0,4.17,20.22,31.46,58,57.14,71.43,69,28.57,71.43
20251230,16,8,6,4584,村岡 賢人,1,33,31,36,52.7,,,,,,0,0,0.12,7.02,54.62,74.79,7.0,53.95,75.66,47,0.0,25.0,54,33.33,44.44
20251230,16,9,1,3436,柏野 幸二,3,33,33,56,51.0,,,,,,0,0,0.13,5.65,38.64,52.27,5.13,34.41,46.24,17,27.27,27.27,74,16.67,16.67
20251230,16,9,2,5109,川崎 智稔,3,33,33,26,51.0,,,,,,0,0,0.14,4.5,22.77,44.55,4.87,22.64,52.83,52,42.86,57.14,46,42.86,100.0
20251230,16,9,3,4172,森定 晃史,1,33,33,43,52.0,,,,,,0,0,0.15,5.81,40.74,57.41,6.41,44.85,70.1,67,16.67,50.0,62,42.86,57.14
20251230,16,9,4,4065,金田 幸子,2,33,33,46,44.0,,,,,,0,0,0.17,4.69,34.67,41.33,5.48,35.16,55.47,66,16.67,33.33,55,0.0,33.33
20251230,16,9,5,4370,山口 達也,1,33,33,39,52.7,,,,,,0,0,0.17,7.2,55.48,69.18,6.64,50.77,60.0,37,50.0,50.0,71,71.43,85.71
20251230,16,9,6,4974,安井 瑞紀,3,33,33,32,47.0,,,,,,1,0,0.16,6.21,42.86,67.03,5.02,30.63,49.55,34,30.0,40.0,67,14.29,57.14
20251230,16,10,1,4580,長谷川 雅和,2,33,33,36,52.0,,,,,,0,0,0.16,5.53,40.16,51.97,5.92,44.12,58.09,61,0.0,16.67,15,37.5,37.5
20251230,16,10,2,4323,山田 佑樹,3,33,33,39,58.3,,,,,,0,0,0.16,4.52,24.44,44.44,5.74,43.14,56.86,44,71.43,100.0,61,57.14,57.14
20251230,16,10,3,5058,前原 大道,1,33,33,29,52.0,,,,,,1,0,0.15,7.26,55.17,75.86,6.11,45.33,60.67,60,57.14,71.43,45,50.0,75.0
20251230,16,10,4,4533,峰重 侑治,2,33,33,37,50.5,,,,,,0,0,0.16,4.57,26.15,33.85,4.95,33.7,46.74,63,28.57,28.57,58,28.57,42.86
20251230,16,10,5,4672,守屋 大地,3,33,33,39,52.0,,,,,,0,0,0.19,4.54,24.44,43.33,4.42,26.58,36.71,69,16.67,33.33,49,42.86,42.86
20251230,16,10,6,5181,森 智哉,3,33,33,27,52.2,,,,,,0,0,0.15,4.62,25.0,41.67,5.11,32.71,48.6,48,23.08,53.85,26,42.86,100.0
20251230,16,11,1,4762,藤原 啓史朗,1,33,33,35,51.0,,,,,,0,0,0.13,7.14,52.73,68.18,7.27,54.82,71.69,27,71.43,85.71,38,71.43,100.0
20251230,16,11,2,3685,荒井 輝年,3,33,33,51,55.9,,,,,,0,0,0.17,5.29,34.31,54.9,5.5,38.71,52.42,62,28.57,71.43,30,23.08,53.85
20251230,16,11,3,3874,山本 寛久,1,33,33,49,52.0,,,,,,1,0,0.15,6.36,48.78,65.85,6.34,42.14,65.0,46,57.14,57.14,59,62.5,62.5
20251230,16,11,4,4713,白神 優,1,33,33,35,53.1,,,,,,0,0,0.15,6.89,50.0,71.83,6.75,47.2,65.22,25,16.67,16.67,73,12.5,87.5
20251230,16,11,5,4410,井上 大輔,3,33,33,39,52.0,,,,,,0,0,0.18,5.29,33.33,50.0,5.19,33.33,45.83,54,16.67,16.67,19,50.0,66.67
20251230,16,11,6,4089,妹尾 忠幸,2,33,33,45,54.3,,,,,,0,0,0.16,6.27,41.67,68.75,6.31,40.74,69.75,39,50.0,62.5,75,20.0,60.0
20251230,16,12,1,4537,渡邉 和将,1,33,33,35,51.0,,,,,,0,0,0.12,6.75,44.09,63.78,6.54,45.52,64.93,56,50.0,50.0,64,50.0,62.5
20251230,16,12,2,5111,三村 岳人,2,33,33,26,52.0,,,,,,0,0,0.16,4.23,28.0,37.33,5.63,34.48,58.62,50,85.71,85.71,28,42.86,71.43
20251230,16,12,3,4069,山本 修一,1,33,33,45,53.2,,,,,,0,0,0.17,6.27,48.42,66.32,6.21,40.63,63.13,35,50.0,66.67,66,42.86,71.43
20251230,16,12,4,4166,吉田 拡郎,1,33,33,43,53.0,,,,,,0,0,0.14,7.33,45.9,63.11,7.22,58.91,77.52,24,57.14,71.43,24,71.43,85.71
20251230,16,12,5,4964,土屋 南,4,33,33,28,46.0,,,,,,0,0,,6.85,46.15,73.08,6.12,40.82,59.18,51,50.0,75.0,57,16.67,16.67
20251230,16,12,6,4214,林 祐介,2,33,33,41,56.0,,,,,,0,0,0.16,5.43,36.78,55.17,5.67,35.42,59.72,41,25.0,50.0,37,37.5,50.0
20251230,17,1,1,4951,新田 洋一,2,34,34,32,54.8,1,0.04,,2,,0,0,0.15,5.19,30.28,50.46,5.69,40.96,59.04,66,40.35,52.63,51,37.93,56.9
20251230,17,1,2,3614,谷 勝幸,3,34,34,52,53.8,2,0.09,,4,,0,0,0.16,4.28,28.16,36.89,5.01,34.51,44.37,55,39.66,58.62,54,33.93,44.64
20251230,17,1,3,4271,川崎 公靖,3,34,34,43,52.0,3,0.0,,1,,0,0,0.16,4.85,27.06,49.41,5.02,34.04,50.0,39,33.9,61.02,69,34.55,60.0
20251230,17,1,4,4458,抹香 雄三,3,34,34,39,52.4,4,-0.01,,14,,0,0,0.15,5.25,38.74,49.55,4.65,30.23,39.53,61,49.18,62.3,36,37.04,51.85
20251230,17,1,5,4784,向井田 真紀,3,34,34,38,49.7,5,-0.01,,14,,0,0,0.19,4.8,29.58,43.66,4.95,32.0,45.0,79,36.96,58.7,24,28.85,46.15
20251230,17,1,6,5372,上岡 巧汰,4,34,34,23,52.4,6,0.02,,3,,0,0,0.18,1.76,1.52,4.55,1.34,0.0,0.0,68,34.43,47.54,19,41.67,56.67
20251230,17,2,1,5154,村松 栄太,3,34,34,29,52.0,1,0.21,,3,,0,0,0.17,4.74,25.77,47.42,4.14,22.01,33.96,70,49.02,60.78,82,26.56,39.06
20251230,17,2,2,4798,浜先 真範,1,34,34,32,52.2,2,0.23,,1,,0,0,0.13,6.27,40.17,64.1,7.06,55.22,71.64,15,32.76,58.62,31,31.34,44.78
20251230,17,2,3,4173,岡谷 健吾,3,34,34,43,56.0,3,0.3,,2,,0,0,0.2,4.88,34.62,47.12,5.3,36.36,50.91,62,37.93,56.9,76,37.7,59.02
20251230,17,2,4,4872,山下 流心,3,34,34,32,54.1,4,0.29,,4,,0,0,0.19,5.03,31.36,48.31,5.41,38.46,52.88,63,31.58,42.11,21,36.36,47.27
20251230,17,2,5,5442,池田 美優,4,34,34,19,43.5,6,0.3,,6,,0,0,,1.16,0.0,0.0,1.11,0.0,0.0,36,33.9,47.46,62,47.06,56.86
20251230,17,2,6,3054,北川 幸典,3,34,34,62,56.8,5,0.32,,5,,1,0,0.17,4.39,25.0,40.79,6.11,46.73,60.75,58,38.89,57.41,71,30.36,39.29
20251230,17,3,1,4111,奥田 誠,3,34,34,45,53.8,1,0.12,,1,,0,0,0.18,4.54,26.42,42.45,5.79,39.39,59.09,57,44.26,57.38,16,42.31,61.54
20251230,17,3,2,4471,新田 泰章,1,34,34,38,52.1,2,0.14,,3,,0,0,0.16,6.99,54.17,75.69,6.45,50.81,66.94,18,30.0,43.33,78,41.18,58.82
20251230,17,3,3,4844,村上 奈穂,3,34,32,32,47.4,3,0.14,,4,,0,0,0.18,4.52,22.03,42.37,3.96,18.09,34.04,81,29.17,41.67,30,35.0,53.33
20251230,17,3,4,4600,井内 将太郎,2,34,34,41,52.6,4,0.13,,2,,0,0,0.13,5.9,37.84,59.46,6.95,52.73,72.12,32,58.06,70.97,17,39.06,53.13
20251230,17,3,5,3430,角浜 修,3,34,34,57,53.5,5,0.18,,6,,0,0,0.18,4.09,23.42,36.04,4.74,31.75,46.03,65,48.39,66.13,77,31.34,49.25
20251230,17,3,6,5431,得山 大輝,4,34,34,21,51.5,6,0.33,,5,,0,0,,1.11,0.0,0.0,1.0,0.0,0.0,53,43.33,55.0,12,37.5,47.5
20251230,17,4,1,3615,横田 茂,3,34,34,52,52.0,1,0.08,,2,,0,0,0.15,4.78,32.41,44.44,4.88,32.28,41.73,51,31.03,51.72,13,36.23,56.52
20251230,17,4,2,4434,田中 辰彦,1,34,34,39,53.5,2,0.1,,4,,0,0,0.16,6.41,47.66,68.75,6.32,44.89,65.34,59,39.66,51.72,73,43.86,54.39
20251230,17,4,3,4163,山崎 裕司,2,34,34,43,51.5,3,0.11,,1,,0,0,0.18,5.83,42.28,59.06,5.85,43.08,60.77,16,31.37,52.94,53,27.94,41.18
20251230,17,4,4,4882,瀧川 千依,3,34,11,30,47.0,4,0.14,,3,,1,0,0.22,4.36,19.05,39.29,4.23,17.54,42.11,50,34.48,46.55,33,27.27,40.0
20251230,17,4,5,4708,半田 尚也,3,34,34,36,53.8,5,0.15,,5,,0,0,0.19,4.47,17.98,40.45,4.91,25.98,50.39,82,39.22,52.94,68,45.59,55.88
20251230,17,4,6,5348,小林 甘寧,4,34,34,22,52.8,6,0.12,,6,,0,0,0.19,3.23,14.29,25.71,2.02,2.0,6.0,33,29.82,43.86,39,30.0,40.0
20251230,17,5,1,4564,山本 景士郎,3,34,34,38,52.0,,,,,,0,0,0.18,4.33,23.81,40.48,5.61,37.58,57.32,37,41.94,56.45,80,33.82,55.88
20251230,17,5,2,3499,市川 哲也,2,34,34,57,51.5,,,,,,0,0,0.14,6.39,46.9,65.49,6.62,52.9,69.57,30,32.14,48.21,26,35.0,60.0
